"","Commodity2","APMC","Year","maxfluctrel","maxfluct"
"2206","wheathusked","Jalgaon Jamod",2014,15.220700152207,200
"2207","wheathusked","Jafrabad",2016,15.0037509377344,200
"2208","sorgumjawar","Ghansawangi",2015,14.8148148148148,200
"2209","wheathusked","Umari",2016,14.8148148148148,200
"2210","maize","Atpadi",2015,14.2857142857143,200
"2211","maize","Atpadi",2016,14.2857142857143,200
"2212","ricepaddyhus","Bhokar",2016,14.2857142857143,200
"2213","sorgumjawar","Jawala-Bajar",2016,14.2857142857143,200
"2214","sorgumjawar","Malegaon (Washim)",2016,14.2857142857143,200
"2215","sorgumjawar","Umarkhed",2015,14.2857142857143,200
"2216","sorgumjawar","Umarkhed-Danki",2015,14.2857142857143,200
"2217","wheathusked","Rahuri",2016,14.2857142857143,200
"2218","wheathusked","Umarkhed",2015,14.2857142857143,200
"2219","wheathusked","Umarkhed-Danki",2015,14.2857142857143,200
"2220","wheathusked","Jalgaon Jamod",2016,13.7931034482759,200
"2221","wheathusked","Mauda",2016,13.7931034482759,200
"2222","bajri","Vaduj",2015,13.6332651670075,200
"2223","bajri","Kolhapur-Laxmipuri",2014,13.3333333333333,200
"2224","maize","Vaduj",2016,13.3333333333333,200
"2225","paddyunhusked","Murud",2015,13.3333333333333,200
"2226","ricepaddyhus","Alibag",2014,13.3333333333333,200
"2227","sorgumjawar","Malegaon (Washim)",2014,13.3333333333333,200
"2228","bajri","Akluj",2016,13.2802124833997,200
"2229","bajri","Ausa",2016,13.1291028446389,200
"2230","bajri","Aurangabad",2016,12.9032258064516,200
"2231","bajri","Karanja",2015,12.6984126984127,200
"2232","sorgumjawar","Manora",2016,12.5,200
"2233","wheathusked","Vaduj",2015,12.5,200
"2234","wheathusked","Jawala-Bajar",2016,11.4285714285714,200
"2235","paddyunhusked","Chimur",2015,11.1111111111111,200
"2236","paddyunhusked","Gondpimpri",2015,10.8108108108108,200
"2237","safflower","Sillod",2015,10.5263157894737,200
"2238","sorgumjawar","Tuljapur",2016,10.2564102564103,200
"2239","paddyunhusked","Parshiwani",2016,10,200
"2240","wheathusked","Akluj",2016,9.99500249875062,200
"2241","sesamum","Nagpur",2016,9.52380952380952,200
"2242","wheathusked","Tasgaon",2015,9.52380952380952,200
"2243","safflower","Jintur",2016,9.09090909090909,200
"2244","mustard","Sillod",2015,8.69565217391304,200
"2245","safflower","Mantha",2016,8.33333333333333,200
"2246","sunflower","Barshi",2016,7.69230769230769,200
"2247","sunflower","Murtizapur",2014,7.55001887504719,200
"2248","sunflower","Loha",2014,7.40740740740741,200
"2249","mustard","Washim",2014,7.14285714285714,200
"2250","sugarcane","Sillod",2016,7.14285714285714,200
"2251","sunflower","Anajngaon Surji",2016,7.14285714285714,200
"2252","sunflower","Jalna",2015,7.14285714285714,200
"2253","wheatunhusked","Umarga",2014,6.62910175671197,200
"2254","cotton","Kinwat",2015,5.88235294117647,200
"2255","cotton","Ghansawangi",2014,5.36912751677852,200
"2256","cotton","Purna",2015,5.33333333333333,200
"2257","cotton","Lasur Station",2014,5.26315789473684,200
"2258","pigeon pea tur","Jalgaon",2014,5.26315789473684,200
"2259","cotton","Yeola",2014,5.19480519480519,200
"2260","cotton","Yeola",2015,5.19480519480519,200
"2261","cotton","Lasur Station",2015,5,200
"2262","cotton","Dhamangaon-Rly",2015,4.76190476190476,200
"2263","cotton","Akhadabalapur",2016,4.65116279069767,200
"2264","pigeon pea tur","Jafrabad",2015,4.54545454545455,200
"2265","pigeon pea tur","Pathardi",2014,4.16666666666667,200
"2266","sesamum","Osmanabad",2016,3.27868852459016,200
"2267","sesamum","Digras",2016,3.23362974939369,200
"2268","sesamum","Udgir",2016,2.77777777777778,200
"2269","pigeon pea tur","Jafrabad",2016,2.7027027027027,200
"2270","pigeon pea tur","Palam",2016,2.35294117647059,200
"2271","wheathusked","Jintur-Bori",2014,14.2142857142857,199
"2272","sorgumjawar","Karanja",2014,14.1234918381831,199
"2273","maize","Jamner-Neri",2016,14.0140845070423,199
"2274","cotton","Jalna",2014,4.98247371056585,199
"2275","bajri","Rahuri-Vambori",2015,15.2307692307692,198
"2276","paddyunhusked","Aamgaon",2014,12.0364741641337,198
"2277","sunflower","Majalgaon",2014,7.19738276990185,198
"2278","cotton","Yeotmal",2014,5.26875997871208,198
"2279","cotton","Himayatnagar",2016,4.57380457380457,198
"2280","maize","Savner",2016,18.040293040293,197
"2281","maize","Sinner",2014,20.5666316894019,196
"2282","bajri","Jamkhed",2014,15.0537634408602,196
"2283","bajri","Barshi",2015,14.070351758794,196
"2284","sorgumjawar","Tasgaon",2016,11.4888628370457,196
"2285","sorgumjawar","Murum",2015,10.0102145045965,196
"2286","maize","Indapur",2016,16.4418212478921,195
"2287","maize","Tasgaon",2015,13.7517630465444,195
"2288","paddyunhusked","Savali",2015,10.586319218241,195
"2289","pigeon pea tur","Manmad",2015,2.44483450351053,195
"2290","maize","Kopargaon",2014,21.483942414175,194
"2291","sorgumjawar","Lonar",2015,16.8207024029575,194
"2292","maize","Parola",2015,16.3713080168776,194
"2293","sorgumjawar","Jintur-Bori",2016,12.690019828156,194
"2294","wheathusked","Malegaon (Washim)",2015,13.4965034965035,193
"2295","wheathusked","Kalmeshwar",2015,13.3103448275862,193
"2296","wheathusked","Washim-Ansing",2016,12.3165283982131,193
"2297","maize","Gevrai",2016,12.5081433224756,192
"2298","maize","Chandvad",2016,17.619926199262,191
"2299","wheathusked","Varud-Rajura Bazar",2015,15.6685808039377,191
"2300","maize","Shrirampur",2015,19.8123044838373,190
"2301","maize","Lasalgaon-Niphad",2016,18.2166826462128,190
"2302","maize","Jalgaon Jamod",2015,17.7570093457944,190
"2303","maize","Sinner",2016,17.4484052532833,190
"2304","paddyunhusked","Gondiya",2015,13.1944444444444,190
"2305","bajri","Pune-Pimpri",2015,9.64467005076142,190
"2306","cotton","Taloda",2014,5.03311258278146,190
"2307","pigeon pea tur","Ner Parasopant",2014,4.03997448437168,190
"2308","maize","Yeola",2015,16.8449197860963,189
"2309","maize","Dudhani",2016,16.044142614601,189
"2310","wheathusked","Sillod-Bharadi",2014,14,189
"2311","sorgumjawar","Kannad",2014,13.9896373056995,189
"2312","paddyunhusked","Brahmpuri",2016,10.2439024390244,189
"2313","maize","Raver",2014,21.6839677047289,188
"2314","sorgumjawar","Tuljapur",2015,17.9047619047619,188
"2315","paddyunhusked","Armori",2015,12.2715404699739,188
"2316","wheathusked","Vaduj",2016,10.7061503416856,188
"2317","sorgumjawar","Udgir",2016,14.6436961628818,187
"2318","bajri","Newasa",2016,14.5186335403727,187
"2319","maize","Umrane",2015,14.3846153846154,187
"2320","wheathusked","Kalmeshwar",2016,12.8257887517147,187
"2321","maize","Dound",2016,11.1653447223917,187
"2322","paddyunhusked","Chimur",2014,9.2850049652433,187
"2323","wheathusked","Sindi",2016,13.8909634055265,186
"2324","wheathusked","Achalpur",2014,12.7835051546392,186
"2325","safflower","Akola",2016,9.41772151898734,186
"2326","cotton","Parli-Vaijnath",2014,4.81865284974093,186
"2327","pigeon pea tur","Wardha",2014,4.05052264808362,186
"2328","pigeon pea tur","Bhandara",2016,2.43934426229508,186
"2329","sorgumjawar","Paithan",2015,12.8740431454419,185
"2330","wheathusked","Jintur-Bori",2015,12.0286085825748,185
"2331","cotton","Majalgaon",2014,4.82273201251303,185
"2332","bajri","Karanja",2016,3.2034632034632,185
"2333","bajri","Sillod",2016,13.7211036539896,184
"2334","sorgumjawar","Varud-Rajura Bazar",2014,13.1334760885082,184
"2335","cotton","Umarkhed",2014,4.81549332635436,184
"2336","maize","Kej",2016,16.427289048474,183
"2337","maize","Khamgaon",2016,15.9130434782609,183
"2338","maize","Bhokardan",2016,13.7801204819277,183
"2339","bajri","Ashti (Jalna)",2015,13.5857461024499,183
"2340","sorgumjawar","Washim",2014,13.06266548985,183
"2341","wheathusked","Pandharpur",2015,12.2572002679169,183
"2342","wheathusked","Bori",2016,12.2,183
"2343","wheathusked","Gangapur",2014,11.8523316062176,183
"2344","cotton","Mahagaon",2015,4.69230769230769,183
"2345","maize","Mangalwedha",2016,14.4329896907216,182
"2346","wheathusked","Newasa",2014,12.7094972067039,182
"2347","wheathusked","Rahata",2016,12.1739130434783,182
"2348","bajri","Khamgaon",2014,16.5599268069533,181
"2349","cotton","Kalamb (Yawatmal)",2014,4.70986208691127,181
"2350","cotton","Korpana",2015,4.68063098008792,181
"2351","pigeon pea tur","Varud",2016,3.06779661016949,181
"2352","sorgumjawar","Udgir",2014,18.0904522613065,180
"2353","maize","Gevrai",2015,17.982017982018,180
"2354","sorgumjawar","Lonar",2014,14.8760330578512,180
"2355","sorgumjawar","Umarga",2014,12.186865267434,180
"2356","sorgumjawar","Umared",2014,11.0833333333333,180
"2357","paddyunhusked","Mandhal",2014,10.1694915254237,180
"2358","sunflower","Umarga",2014,6.18556701030928,180
"2359","wheathusked","Bhokar",2014,13.3781763826607,179
"2360","wheathusked","Shevgaon",2014,12.2518822724162,179
"2361","safflower","Kej",2015,5.96467844051983,179
"2362","cotton","Rajura",2014,4.68096234309623,179
"2363","maize","Sangrampur",2014,20.3182374541004,178
"2364","sorgumjawar","Pachora",2016,13.1171702284451,178
"2365","paddyunhusked","Parshiwani",2015,9.66340933767644,178
"2366","cotton","Jafrabad",2014,4.64873335074432,178
"2367","cotton","Bhokardan",2016,4.23910454870207,178
"2368","wheathusked","Bhandara",2014,12.5531914893617,177
"2369","wheathusked","Lonar",2015,12.7628716461204,176
"2370","wheathusked","Manmad",2016,11.5942028985507,176
"2371","maize","Kille Dharur",2015,11.3695090439276,176
"2372","paddyunhusked","Tumsar",2015,10.6280193236715,176
"2373","sorgumjawar","Bori",2016,9.58083832335329,176
"2374","cotton","Partur",2015,4.2399421826066,176
"2375","sorgumjawar","Jalgaon Jamod-Aasalgaon",2014,15.5454545454545,175
"2376","bajri","Rahata",2015,15.4457193292145,175
"2377","maize","Jalna-Badnapur",2016,15.2173913043478,175
"2378","paddyunhusked","Goregaon",2014,12.0440467997247,175
"2379","sunflower","Kalamb (Os)",2016,5.58391831525207,175
"2380","cotton","Khultabad",2015,4.26829268292683,175
"2381","maize","Baramati",2014,16.5242165242165,174
"2382","maize","Ahmedpur",2016,13.7658227848101,174
"2383","safflower","Ausa",2014,7.61154855643045,174
"2384","maize","Latur",2014,16.0333642261353,173
"2385","wheathusked","Shevgaon-Bodhegaon",2016,9.59511924570161,173
"2386","maize","Jalgaon Jamod",2014,18.8183807439825,172
"2387","maize","Jalna-Badnapur",2015,15.5938349954669,172
"2388","sorgumjawar","Bhusaval",2014,14.1797197032152,172
"2389","sorgumjawar","Mangrulpeer",2014,13.8152610441767,172
"2390","wheathusked","Varud-Rajura Bazar",2014,12.9226145755071,172
"2391","paddyunhusked","Gadchiroli",2016,9.41949616648412,172
"2392","paddyunhusked","Gadchiroli",2014,8.43137254901961,172
"2393","cotton","Sindi (Selu)",2014,4.40686651293877,172
"2394","sorgumjawar","Chikhali",2014,13.3177570093458,171
"2395","bajri","Vaduj",2016,11.4,171
"2396","bajri","Umarga",2014,14.8471615720524,170
"2397","sorgumjawar","Varud-Rajura Bazar",2015,14.2497904442582,170
"2398","maize","Nagpur",2015,13.6876006441224,170
"2399","maize","Akkolkot",2016,13.3647798742138,170
"2400","sorgumjawar","Naigaon",2016,12.1428571428571,170
"2401","cotton","Barshi Takli",2015,4.11622276029056,170
"2402","cotton","Akot",2016,3.49004311229727,170
"2403","bajri","Akkolkot",2016,13.0401234567901,169
"2404","paddyunhusked","Bhiwapur",2015,8.44444444444444,169
"2405","wheathusked","Parola",2015,12.2717311906501,168
"2406","paddyunhusked","Gondiya",2014,12.6996197718631,167
"2407","wheathusked","Barshi-Vairag",2014,9.16575192096597,167
"2408","wheatunhusked","Sangli-Miraj",2015,4.40633245382586,167
"2409","maize","Indapur",2015,14.3847487001733,166
"2410","maize","Sillod",2015,12.6475548060708,166
"2411","wheathusked","Dhamangaon-Rly",2014,12.5662376987131,166
"2412","paddyunhusked","Lakhandur",2015,10.7722258273848,166
"2413","maize","Mohol",2016,10.6070287539936,166
"2414","paddyunhusked","Ghoti",2014,7.90476190476191,166
"2415","mustard","Chikhali",2016,4.58943876140448,166
"2416","cotton","Samudrapur",2014,4.17715148465023,166
"2417","paddyunhusked","Barshi",2015,12.4340617935192,165
"2418","wheathusked","Lasalgaon-Niphad",2015,11.7104329311568,165
"2419","maize","Akola",2016,11.4583333333333,165
"2420","mustard","Umared",2016,5.68965517241379,165
"2421","sorgumjawar","Shirur",2014,11.0885733603786,164
"2422","cotton","Paithan",2014,4.25200933367903,164
"2423","cotton","Pulgaon",2014,4.23553719008264,164
"2424","sorgumjawar","Naigaon",2015,14.8181818181818,163
"2425","bajri","Jalna-Badnapur",2016,13.3169934640523,163
"2426","bajri","Vaduj",2014,11.6428571428571,163
"2427","wheathusked","Shevgaon-Bodhegaon",2015,10.0928792569659,163
"2428","cotton","Savner",2015,4.14863833036396,163
"2429","pigeon pea tur","Parbhani",2014,3.57769973661106,163
"2430","wheathusked","Malkapur",2014,12.1804511278195,162
"2431","paddyunhusked","Shahapur",2016,10.546875,162
"2432","wheathusked","Mandhal",2016,10.3448275862069,162
"2433","sunflower","Shegaon",2016,5.28203456146071,162
"2434","mustard","Jalna",2015,4.57885811192764,162
"2435","ricepaddyhus","Indapur",2015,12.578125,161
"2436","wheathusked","Morshi",2015,11.2625538020086,161
"2437","wheathusked","Manora",2015,11.1883252258513,161
"2438","sorgumjawar","Vaduj",2014,7.28177295341474,161
"2439","safflower","Khamgaon",2016,7.12389380530974,161
"2440","cotton","Mantha",2015,3.90871570769604,161
"2441","cotton","Sindi",2015,3.86276391554702,161
"2442","maize","Jafrabad",2014,16,160
"2443","sorgumjawar","Umarga",2016,12.6104417670683,160
"2444","wheathusked","Ner Parasopant",2014,11.5942028985507,160
"2445","cotton","Digras",2015,4.23280423280423,160
"2446","cotton","Akhadabalapur",2015,3.94088669950739,160
"2447","maize","Barshi-Vairag",2014,14.6274149034039,159
"2448","maize","Sakri",2015,11.4327062228654,158
"2449","wheathusked","Navapur",2016,10.6182795698925,158
"2450","safflower","Sillod-Bharadi",2014,6.96035242290749,158
"2451","maize","Barshi",2015,13.0275229357798,157
"2452","sorgumjawar","Yawal",2014,11.8133935289692,157
"2453","bajri","Paithan",2014,11.4850036576445,157
"2454","wheathusked","Katol",2016,10.8876560332871,157
"2455","paddyunhusked","Savali",2016,8.90022675736961,157
"2456","pigeon pea tur","Ralegaon",2015,3.33474936278675,157
"2457","maize","Karmala",2014,14.4310823311748,156
"2458","bajri","Barshi",2016,12.6623376623377,156
"2459","maize","Kalamb (Os)",2015,11.5214180206795,156
"2460","maize","Kolhapur-Laxmipuri",2015,10.5619498984428,156
"2461","wheathusked","Yeola",2014,10.337972166998,156
"2462","maize","Kannad",2015,14.2725598526703,155
"2463","wheathusked","Ashti-Karanja",2015,10.5657805044308,155
"2464","cotton","Manwat",2015,3.61895867382676,155
"2465","wheathusked","Ahmedpur",2016,11.5475255302435,154
"2466","wheathusked","Yeola",2016,9.01639344262295,154
"2467","cotton","Dondaicha",2015,3.95277207392197,154
"2468","maize","Dudhani",2014,16.6848418756816,153
"2469","maize","Lonar",2015,16.3636363636364,153
"2470","bajri","Chopda",2015,14.0238313473877,153
"2471","wheathusked","Shegaon",2014,11.5124153498871,153
"2472","sorgumjawar","Daryapur",2014,12.4081632653061,152
"2473","maize","Tasgaon",2016,10.7117688513037,152
"2474","wheathusked","Pachora",2015,10.6071179344033,152
"2475","sorgumjawar","Ashti (Jalna)",2015,9.48222083593263,152
"2476","maize","Gangapur",2014,17.8486997635934,151
"2477","sorgumjawar","Jalgaon",2014,11.0380116959064,151
"2478","maize","Achalpur",2016,10.832137733142,151
"2479","sunflower","Karanja",2014,5.59466469062616,151
"2480","pigeon pea tur","Chakur",2015,1.75255338904364,151
"2481","paddyunhusked","Umarga",2015,20,150
"2482","maize","Buldhana",2015,16.6666666666667,150
"2483","maize","Soygaon",2015,14.2005958291956,150
"2484","sorgumjawar","Raver-Sawada",2016,14.1110065851364,150
"2485","bajri","Jalna-Badnapur",2015,13.0434782608696,150
"2486","wheathusked","Bhusaval",2015,12.7442650807137,150
"2487","maize","Rahata",2015,12.4792013311148,150
"2488","bajri","Kannad",2014,12.0481927710843,150
"2489","maize","Nira",2015,12,150
"2490","wheathusked","Sindi (Selu)",2015,11.5384615384615,150
"2491","maize","Kolhapur-Laxmipuri",2014,11.1111111111111,150
"2492","maize","Nagpur",2016,11.1111111111111,150
"2493","wheathusked","Akkalkuwa",2016,10.3448275862069,150
"2494","bajri","Sonpeth",2015,10.1694915254237,150
"2495","wheathusked","Varud-Rajura Bazar",2016,9.67117988394584,150
"2496","paddyunhusked","Kolhapur-Laxmipuri",2014,9.375,150
"2497","paddyunhusked","Chamorshi",2014,8.82352941176471,150
"2498","wheathusked","Raver-Sawada",2016,8.82352941176471,150
"2499","safflower","Ahmedpur",2014,6.81508405270332,150
"2500","safflower","Barshi",2016,5.76923076923077,150
"2501","cotton","Yawal",2014,3.97983550013266,150
"2502","cotton","Dharni",2015,3.8961038961039,150
"2503","cotton","Mahagaon",2014,3.8961038961039,150
"2504","cotton","Ghatanji",2015,3.87096774193548,150
"2505","cotton","Darwha",2015,3.84615384615385,150
"2506","cotton","Purna",2014,3.84615384615385,150
"2507","cotton","Vaijapur",2014,3.84615384615385,150
"2508","cotton","Akhadabalapur",2014,3.74158144175605,150
"2509","cotton","Vaijapur",2015,3.65853658536585,150
"2510","cotton","Parbhani",2015,3.50877192982456,150
"2511","cotton","Soygaon",2016,3.40909090909091,150
"2512","pigeon pea tur","Bori",2016,3.125,150
"2513","pigeon pea tur","Bhokardan",2015,3.09278350515464,150
"2514","pigeon pea tur","Bhokardan-Pimpalgaon Renu",2015,3.09278350515464,150
"2515","sesamum","Mantha",2015,2.5974025974026,150
"2516","pigeon pea tur","Shrigonda",2015,2.02020202020202,150
"2517","maize","Barshi",2014,14.1634980988593,149
"2518","paddyunhusked","Karjat (Raigad)",2014,11.3740458015267,149
"2519","wheathusked","Dhamangaon-Rly",2016,10.478199718706,149
"2520","safflower","Nandurbar",2015,6.33772862611655,149
"2521","cotton","Digras",2014,3.83131910516842,149
"2522","wheathusked","Katol",2015,11.1866969009826,148
"2523","paddyunhusked","Chimur",2016,7.55873340143003,148
"2524","paddyunhusked","Lakhani",2015,6.46570554827436,148
"2525","cotton","Parli-Vaijnath",2015,3.85316323873991,148
"2526","cotton","Bhokardan",2015,3.81738457570286,148
"2527","wheathusked","Rahuri",2015,10.3740296400847,147
"2528","wheathusked","Bhusaval",2016,10.258199581298,147
"2529","maize","Lonand",2016,9.8,147
"2530","ricepaddyhus","Lasalgaon",2016,8.8821752265861,147
"2531","maize","Mangalwedha",2014,14.0519730510106,146
"2532","bajri","Partur",2014,11.3333333333333,146
"2533","wheathusked","Hinganghat",2015,10.2097902097902,146
"2534","paddyunhusked","Pombhurni",2015,7.80331373597007,146
"2535","wheathusked","Shrirampur-Belapur",2016,10.0415512465374,145
"2536","safflower","Umarga",2014,6.12072604474462,145
"2537","sunflower","Barshi-Vairag",2016,5.6420233463035,145
"2538","sunflower","Majalgaon",2015,4.67741935483871,145
"2539","sunflower","Lonar",2016,4.21511627906977,145
"2540","cotton","Taloda",2015,3.83597883597884,145
